U1085: news_359, news_4206, news_8264, news_1273, news_5884, news_847, news_4343, news_4048, news_1853, news_6669, news_5268, news_811, news_5055, news_452, news_219, news_7098, news_7561, news_5141, news_8051, news_3923
U908: news_3634, news_4256, news_332, news_1313, news_210, news_4249, news_3369, news_2348, news_4126, news_5766, news_297, news_6377, news_6608, news_5833, news_447, news_1549, news_3357, news_8627, news_7535, news_891
U6346: news_2881, news_139, news_86, news_1160, news_759, news_1791, news_4010, news_6554, news_1019, news_8397, news_5416, news_5762, news_1121, news_6684, news_181, news_5340, news_2830, news_7731, news_8250, news_6612
U3297: news_4321, news_2025, news_5882, news_2135, news_1953, news_4653, news_434, news_7582, news_4749, news_774, news_3532, news_5364, news_5876, news_6397, news_2064, news_1441, news_2035, news_3538, news_4181, news_1051
U14: news_4004, news_1686, news_720, news_7551, news_254, news_8547, news_804, news_6648, news_2650, news_2915, news_8638, news_6433, news_1082, news_1701, news_197, news_5224, news_1382, news_2947, news_8618, news_6314
U3352: news_5375, news_7680, news_4990, news_790, news_519, news_5517, news_6739, news_7137, news_2899, news_7469, news_1747, news_6747, news_1463, news_3520, news_3198, news_5398, news_950, news_6085, news_3960, news_787
U960: news_6096, news_8323, news_6325, news_1297, news_6767, news_5736, news_2081, news_3585, news_2512, news_887, news_3990, news_3887, news_5932, news_1471, news_251, news_8360, news_8268, news_5284, news_5990, news_207
U5040: news_843, news_4633, news_7902, news_4075, news_6691, news_5008, news_5139, news_7489, news_6610, news_1380, news_1653, news_868, news_2561, news_3964, news_5256, news_5415, news_6289, news_2361, news_6048, news_5682
U3041: news_8246, news_249, news_360, news_8365, news_6067, news_2388, news_4684, news_1229, news_6151, news_364, news_1444, news_7182, news_1032, news_8046, news_1025, news_7979, news_295, news_6219, news_1799, news_8409
U3143: news_2161, news_7111, news_5816, news_4250, news_7201, news_6751, news_5330, news_2350, news_6096, news_4231, news_836, news_7647, news_3463, news_8607, news_2571, news_703, news_5024, news_2684, news_1078, news_5635
U91: news_378, news_835, news_8503, news_8449, news_8405, news_7840, news_6637, news_3359, news_6573, news_7628, news_1824, news_8095, news_2176, news_6671, news_6133, news_7791, news_364, news_7927, news_381, news_6589
U3066: news_5429, news_5513, news_5536, news_696, news_841, news_8128, news_7461, news_6066, news_301, news_838, news_3997, news_777, news_7140, news_7274, news_6280, news_5653, news_714, news_7683, news_5175, news_6736
U1235: news_363, news_4670, news_6780, news_7675, news_7796, news_4034, news_2655, news_157, news_2510, news_2062, news_2926, news_1424, news_6113, news_4827, news_6271, news_2231, news_1976, news_4303, news_7075, news_274
U1608: news_5543, news_683, news_8088, news_2682, news_6248, news_2890, news_1359, news_7624, news_1281, news_2588, news_5855, news_2241, news_6522, news_5369, news_3518, news_8625, news_7777, news_4885, news_2290, news_5080
U1282: news_2631, news_231, news_6167, news_6200, news_1693, news_2134, news_3372, news_6494, news_6209, news_775, news_2135, news_7103, news_2767, news_7783, news_2121, news_5327, news_415, news_6723, news_6519, news_4256
U1178: news_4976, news_2060, news_8177, news_781, news_672, news_6139, news_6106, news_6786, news_6735, news_3978, news_1195, news_1036, news_2824, news_2692, news_1323, news_1064, news_1442, news_4758, news_1342, news_2971
U3194: news_740, news_6652, news_1115, news_5180, news_3386, news_1958, news_5987, news_6071, news_8383, news_2334, news_850, news_4304, news_6259, news_7589, news_7157, news_2231, news_7692, news_8438, news_6315, news_1265
U1369: news_4277, news_630, news_740, news_6882, news_3491, news_3927, news_5838, news_1964, news_1165, news_8294, news_8357, news_4886, news_6545, news_8459, news_6565, news_6672, news_7616, news_175, news_2574, news_3653
U3687: news_3602, news_280, news_6543, news_7589, news_4228, news_1203, news_6825, news_782, news_949, news_2147, news_5472, news_2357, news_8446, news_6035, news_1039, news_658, news_1593, news_6690, news_954, news_7959
U4903: news_2591, news_4058, news_7200, news_5413, news_5312, news_6277, news_1300, news_4614, news_2046, news_6773, news_376, news_6744, news_1448, news_811, news_8579, news_4061, news_6440, news_1419, news_7097, news_6380
U5155: news_5963, news_8611, news_1120, news_1710, news_6258, news_768, news_4206, news_395, news_4384, news_8438, news_739, news_6458, news_2711, news_3386, news_1285, news_242, news_6747, news_7643, news_1125, news_8636
U1262: news_8592, news_5286, news_6484, news_390, news_7847, news_6645, news_2892, news_2194, news_7147, news_4198, news_4528, news_7071, news_2559, news_5604, news_8294, news_5526, news_1308, news_2399, news_6701, news_424
U4607: news_5256, news_4080, news_8281, news_2972, news_6141, news_7779, news_6124, news_443, news_415, news_5631, news_2649, news_6459, news_1061, news_6341, news_4353, news_1309, news_2833, news_638, news_7767, news_6748
U1016: news_6679, news_5615, news_273, news_6066, news_1749, news_1826, news_5384, news_6362, news_6174, news_4660, news_7201, news_6787, news_1562, news_6109, news_6067, news_5757, news_7777, news_7788, news_4334, news_4976
U3950: news_3934, news_5544, news_985, news_1102, news_6568, news_5455, news_5625, news_383, news_7074, news_5981, news_6771, news_504, news_2468, news_4251, news_6203, news_376, news_6700, news_399, news_6703, news_2823
U2236: news_8525, news_2851, news_6703, news_1163, news_3890, news_6095, news_3990, news_6580, news_2952, news_2013, news_723, news_1701, news_5080, news_338, news_842, news_3896, news_259, news_6325, news_8188, news_3951
U601: news_5175, news_5089, news_5736, news_153, news_93, news_4022, news_8507, news_6621, news_8534, news_7608, news_4980, news_7723, news_1504, news_2876, news_1940, news_5932, news_89, news_1247, news_5345, news_8311
U1361: news_3044, news_1367, news_7595, news_1382, news_4260, news_6600, news_4715, news_1951, news_661, news_7824, news_8516, news_2906, news_5246, news_1163, news_4007, news_6509, news_8405, news_6361, news_5139, news_211
U871: news_6409, news_519, news_1723, news_2759, news_6629, news_4616, news_8458, news_8493, news_6846, news_8319, news_865, news_4996, news_5999, news_2241, news_5563, news_5954, news_759, news_6299, news_7863, news_6760
U5283: news_229, news_5410, news_6759, news_1414, news_819, news_6374, news_6231, news_6148, news_329, news_1073, news_1462, news_5195, news_7660, news_6539, news_5341, news_6409, news_8475, news_6177, news_8621, news_8390
U6132: news_7421, news_5765, news_6389, news_2820, news_452, news_5469, news_276, news_1795, news_5285, news_6067, news_5739, news_7300, news_1157, news_2490, news_5482, news_5237, news_2176, news_5927, news_7746, news_6159
U1985: news_7488, news_542, news_7097, news_2841, news_2420, news_3962, news_1890, news_365, news_2161, news_2719, news_1136, news_264, news_5183, news_4033, news_8599, news_7744, news_2694, news_1687, news_831, news_6219
U2762: news_6261, news_7750, news_740, news_2682, news_5206, news_1270, news_7548, news_6846, news_1653, news_4647, news_898, news_6533, news_2545, news_1424, news_4482, news_6665, news_310, news_6898, news_2785, news_814
U2786: news_5188, news_6299, news_6809, news_1643, news_5096, news_386, news_5537, news_7561, news_2948, news_1451, news_1559, news_1571, news_7656, news_7812, news_6668, news_4005, news_5201, news_8392, news_6117, news_346
U1060: news_8393, news_7119, news_1590, news_1163, news_1264, news_2667, news_5711, news_6055, news_7852, news_5042, news_2279, news_6109, news_1925, news_5532, news_6633, news_1696, news_1600, news_6616, news_4026, news_338
U3670: news_8476, news_470, news_7062, news_8195, news_1138, news_8495, news_2764, news_6320, news_1027, news_7080, news_4685, news_7696, news_8010, news_843, news_6756, news_3967, news_2820, news_6689, news_2329, news_7679
U5476: news_1236, news_7706, news_742, news_7463, news_7537, news_177, news_729, news_2948, news_6736, news_7656, news_6500, news_4338, news_2656, news_5381, news_4950, news_6390, news_2347, news_7643, news_6314, news_6516
U4361: news_8026, news_1444, news_1981, news_6522, news_7138, news_4006, news_5346, news_4559, news_7737, news_2060, news_6066, news_2401, news_4721, news_8550, news_5334, news_1717, news_4230, news_1373, news_8435, news_789
U1055: news_7383, news_7229, news_4199, news_6569, news_4937, news_8447, news_8453, news_4553, news_1332, news_2054, news_1429, news_6744, news_4762, news_2087, news_7465, news_2376, news_887, news_8246, news_8281, news_8474
U1067: news_885, news_641, news_4599, news_4067, news_1872, news_8165, news_973, news_3562, news_6107, news_5469, news_7802, news_5275, news_4269, news_6767, news_5676, news_5846, news_982, news_903, news_4718, news_8411
U1674: news_6149, news_5383, news_1490, news_6437, news_4797, news_3562, news_3638, news_2301, news_2536, news_1273, news_4061, news_4231, news_2886, news_3515, news_1612, news_1380, news_2412, news_7821, news_8192, news_1036
U2371: news_3649, news_6676, news_5785, news_926, news_6720, news_872, news_7704, news_6664, news_5274, news_7796, news_1855, news_1549, news_5312, news_5224, news_6108, news_7754, news_1283, news_2815, news_1364, news_3907
U2396: news_4071, news_7621, news_2402, news_4018, news_8628, news_5110, news_3884, news_463, news_8579, news_1678, news_881, news_3478, news_4601, news_1368, news_5069, news_5125, news_6760, news_5276, news_3489, news_3438
U2702: news_447, news_249, news_2591, news_5306, news_2493, news_606, news_8252, news_7847, news_813, news_1778, news_7479, news_5266, news_644, news_2897, news_4863, news_834, news_7128, news_5001, news_4260, news_4279
U733: news_8319, news_1064, news_3386, news_5372, news_2355, news_386, news_6178, news_4685, news_6271, news_8429, news_1239, news_4982, news_6023, news_5975, news_6608, news_2427, news_235, news_1942, news_6407, news_6420
U3305: news_8591, news_5739, news_1700, news_5059, news_6054, news_1946, news_1493, news_957, news_4138, news_2072, news_1730, news_8188, news_4063, news_7232, news_8597, news_1216, news_5339, news_989, news_2004, news_1674
U2253: news_771, news_7806, news_1426, news_136, news_7151, news_1925, news_2939, news_6578, news_6807, news_6805, news_5917, news_7256, news_1305, news_7775, news_7105, news_2927, news_1401, news_400, news_2563, news_8390
U3942: news_8448, news_1234, news_346, news_964, news_2121, news_1414, news_379, news_2759, news_1427, news_6668, news_7232, news_5161, news_2450, news_396, news_5695, news_5450, news_5340, news_1890, news_989, news_1799
U5726: news_1777, news_1568, news_2623, news_2069, news_519, news_6202, news_4003, news_2754, news_5032, news_2377, news_5916, news_8450, news_6393, news_1369, news_1085, news_7557, news_7520, news_5538, news_7647, news_2158
U1432: news_6379, news_8541, news_4959, news_2450, news_6510, news_7750, news_5149, news_4263, news_4033, news_1401, news_456, news_1313, news_4628, news_1168, news_1429, news_8624, news_7822, news_4900, news_3963, news_5416
U660: news_1644, news_5797, news_2752, news_5813, news_1488, news_4263, news_669, news_8107, news_2704, news_7824, news_3898, news_519, news_4583, news_5287, news_8612, news_2176, news_8113, news_2020, news_504, news_5412
U1664: news_3561, news_5178, news_4982, news_5963, news_7663, news_5360, news_7407, news_5694, news_1184, news_765, news_2755, news_2635, news_868, news_819, news_438, news_4007, news_5134, news_5981, news_5589, news_2688
U5011: news_5083, news_5974, news_1003, news_4181, news_8319, news_4732, news_1939, news_2053, news_6548, news_5266, news_8468, news_6675, news_7689, news_178, news_1157, news_5698, news_4092, news_6210, news_7840, news_8049
U3020: news_2578, news_1619, news_740, news_7831, news_5105, news_5460, news_1536, news_4762, news_3430, news_3885, news_7242, news_6360, news_3590, news_6761, news_5469, news_4597, news_5974, news_4242, news_7729, news_6329
U3869: news_5916, news_3948, news_5150, news_961, news_6211, news_841, news_2050, news_6388, news_4669, news_2490, news_315, news_7767, news_1340, news_3559, news_424, news_5532, news_6674, news_973, news_7517, news_200
U5864: news_4020, news_3429, news_1219, news_5694, news_4656, news_2284, news_5662, news_3910, news_7082, news_6887, news_5256, news_2713, news_2689, news_5417, news_1120, news_1053, news_2461, news_6349, news_1356, news_5824
U3316: news_1061, news_5841, news_4323, news_2828, news_5025, news_5467, news_5192, news_8573, news_2446, news_6043, news_1890, news_1657, news_7727, news_1805, news_91, news_6122, news_898, news_2284, news_2015, news_2320
U4085: news_5888, news_6561, news_2337, news_3420, news_87, news_4024, news_8098, news_5824, news_7376, news_6147, news_389, news_3898, news_2326, news_5214, news_7151, news_3932, news_925, news_5322, news_5224, news_1092
U4758: news_6657, news_8603, news_4045, news_6421, news_8366, news_1490, news_5469, news_280, news_1560, news_2171, news_5796, news_4263, news_5083, news_3977, news_2004, news_5412, news_8447, news_680, news_4781, news_6458
U4886: news_6474, news_1185, news_2418, news_5308, news_1413, news_3653, news_2737, news_2775, news_2427, news_723, news_207, news_8062, news_2726, news_1219, news_7049, news_5932, news_8294, news_6612, news_1032, news_6661
U5328: news_5074, news_2478, news_742, news_8104, news_6312, news_4631, news_2893, news_3898, news_6568, news_445, news_6798, news_1216, news_7830, news_2264, news_4092, news_1413, news_8195, news_5341, news_467, news_2148
U2007: news_2798, news_405, news_1165, news_469, news_6487, news_966, news_1345, news_6321, news_7080, news_2754, news_6716, news_7188, news_541, news_5566, news_6079, news_6237, news_8357, news_3561, news_5472, news_705
U3863: news_4629, news_2194, news_2771, news_2972, news_4117, news_6076, news_6159, news_5219, news_1213, news_4061, news_2872, news_1728, news_831, news_6221, news_241, news_531, news_7687, news_8453, news_7582, news_1301
U5623: news_7789, news_3897, news_969, news_6896, news_8419, news_8479, news_5934, news_1696, news_905, news_7180, news_209, news_7800, news_5363, news_2927, news_8066, news_195, news_680, news_6687, news_3590, news_606
U6117: news_4601, news_6054, news_2655, news_446, news_6771, news_2376, news_5703, news_1126, news_6744, news_4261, news_1904, news_2719, news_845, news_8591, news_276, news_8516, news_5343, news_404, news_377, news_8085
U6579: news_5175, news_6309, news_1253, news_7593, news_5340, news_5686, news_6561, news_2350, news_6554, news_8232, news_2830, news_4991, news_7538, news_2653, news_3494, news_5270, news_7118, news_703, news_1466, news_420
U2442: news_5765, news_2735, news_7069, news_2897, news_578, news_483, news_4751, news_1409, news_5036, news_6890, news_5476, news_5927, news_2069, news_8555, news_299, news_671, news_6000, news_5963, news_8246, news_1925
U95: news_682, news_8556, news_8325, news_6458, news_2383, news_1529, news_8334, news_209, news_5150, news_6671, news_4832, news_5060, news_5384, news_2841, news_346, news_7562, news_7133, news_7530, news_5438, news_3989
U278: news_643, news_3575, news_8579, news_7572, news_3520, news_6887, news_4114, news_4373, news_1675, news_4118, news_672, news_6273, news_6067, news_5839, news_4614, news_7622, news_6070, news_2868, news_5442, news_1016
U3801: news_865, news_6082, news_5875, news_7560, news_6142, news_7800, news_8419, news_3478, news_1145, news_7054, news_4863, news_1493, news_7647, news_1677, news_4700, news_229, news_6343, news_5717, news_625, news_5360
U5752: news_4603, news_751, news_5280, news_2545, news_6729, news_4118, news_4145, news_4011, news_8552, news_5025, news_4306, news_4063, news_5111, news_7105, news_5920, news_6107, news_8474, news_6220, news_2632, news_600
U2671: news_980, news_1905, news_1356, news_4956, news_8541, news_5703, news_3590, news_6803, news_7145, news_5876, news_1965, news_5589, news_5384, news_1475, news_4046, news_170, news_7700, news_4832, news_7132, news_6173
U285: news_7740, news_1955, news_7762, news_7535, news_6452, news_6438, news_3958, news_8636, news_6271, news_2431, news_974, news_356, news_8384, news_2739, news_3588, news_6616, news_5058, news_6001, news_8344, news_768
U750: news_1778, news_1249, news_1328, news_390, news_6669, news_4703, news_1445, news_6730, news_1911, news_6516, news_6607, news_6641, news_8036, news_8510, news_396, news_2264, news_890, news_6123, news_4231, news_1931
U6342: news_431, news_334, news_1372, news_2468, news_2348, news_1087, news_1946, news_8458, news_4027, news_1340, news_5488, news_5022, news_8442, news_950, news_3578, news_5507, news_926, news_6314, news_7093, news_5990
U3244: news_425, news_1034, news_5351, news_7704, news_2070, news_1084, news_6024, news_7239, news_1925, news_4312, news_1717, news_8168, news_6320, news_2529, news_6342, news_8427, news_1587, news_3528, news_2656, news_8424
U4642: news_803, news_2859, news_703, news_971, news_5485, news_1213, news_6583, news_6629, news_4682, news_7178, news_3946, news_2649, news_3892, news_5331, news_5055, news_4375, news_763, news_1464, news_723, news_7177
U4188: news_5917, news_1387, news_3429, news_4684, news_4660, news_4740, news_5837, news_6313, news_3496, news_826, news_217, news_8463, news_209, news_4018, news_7080, news_4020, news_6764, news_5246, news_4659, news_4114
U736: news_1135, news_7376, news_974, news_386, news_228, news_818, news_7092, news_7497, news_5190, news_6846, news_431, news_2799, news_3592, news_1590, news_7704, news_8529, news_2834, news_1826, news_8435, news_8098
U246: news_1716, news_7099, news_7595, news_6744, news_4031, news_1162, news_8281, news_4749, news_1163, news_2748, news_6228, news_425, news_8578, news_6050, news_2785, news_8409, news_3020, news_6779, news_2855, news_2020
U2937: news_4025, news_7593, news_5027, news_4004, news_6292, news_5375, news_1134, news_189, news_7082, news_975, news_2518, news_5762, news_468, news_7739, news_1727, news_4638, news_7744, news_504, news_7645, news_250
U571: news_6209, news_7637, news_332, news_5766, news_6202, news_2937, news_8320, news_154, news_1444, news_1306, news_7105, news_4580, news_2815, news_6014, news_8311, news_5606, news_1426, news_7083, news_6898, news_6142
U4373: news_8120, news_3996, news_7647, news_5358, news_1834, news_7509, news_7274, news_4583, news_542, news_5187, news_4601, news_5435, news_1346, news_970, news_1413, news_8621, news_1492, news_3935, news_2440, news_803
U5295: news_2971, news_1409, news_1313, news_1170, news_6434, news_1651, news_7750, news_1600, news_8591, news_2723, news_1404, news_5985, news_1678, news_1905, news_6168, news_1477, news_1184, news_5330, news_7706, news_4133
U6544: news_2351, news_2488, news_5324, news_2666, news_298, news_6529, news_6772, news_2511, news_4181, news_4076, news_6703, news_4034, news_7765, news_1693, news_890, news_7047, news_2035, news_1903, news_8055, news_6631
U771: news_8441, news_6692, news_1053, news_6212, news_4625, news_2352, news_5222, news_1949, news_1244, news_3585, news_2965, news_7056, news_363, news_6491, news_5652, news_4680, news_529, news_4230, news_6409, news_4989
U3604: news_7388, news_4279, news_600, news_7924, news_626, news_780, news_4159, news_572, news_5967, news_6643, news_8292, news_5677, news_1721, news_6484, news_2574, news_2766, news_3902, news_7407, news_7605, news_5214
U749: news_7501, news_6772, news_588, news_2015, news_3155, news_6648, news_2869, news_4982, news_2378, news_7851, news_5377, news_7939, news_5121, news_6080, news_457, news_3431, news_5159, news_381, news_4215, news_5545
U2514: news_671, news_2972, news_1588, news_1601, news_2121, news_6569, news_3563, news_856, news_6631, news_5901, news_1039, news_8033, news_1875, news_4599, news_5120, news_2500, news_2432, news_4204, news_3518, news_4589
U4856: news_8423, news_637, news_6547, news_7172, news_3903, news_1583, news_2176, news_8282, news_8331, news_761, news_7118, news_7062, news_5708, news_3948, news_2306, news_5059, news_1354, news_7791, news_6457, news_1835
U6585: news_5464, news_1945, news_847, news_1533, news_8325, news_8529, news_4986, news_1713, news_6811, news_4749, news_5962, news_995, news_2914, news_3982, news_4980, news_1084, news_2907, news_6309, news_2678, news_121
U5753: news_4026, news_6526, news_8364, news_5971, news_894, news_5747, news_5266, news_5195, news_1871, news_6896, news_8556, news_3999, news_8414, news_6553, news_5504, news_843, news_2554, news_6422, news_5584, news_7791
U3752: news_5604, news_6716, news_2031, news_7212, news_3943, news_6693, news_6667, news_8594, news_2661, news_5757, news_412, news_2379, news_6564, news_309, news_379, news_2356, news_1562, news_7159, news_227, news_3942
U2150: news_761, news_1781, news_7876, news_2902, news_1160, news_6033, news_1419, news_1082, news_809, news_326, news_5998, news_5163, news_4023, news_6096, news_4765, news_5192, news_6814, news_2062, news_1869, news_2478
U4474: news_7762, news_2439, news_5304, news_3643, news_7731, news_8379, news_3592, news_6684, news_4749, news_1944, news_8188, news_2801, news_4075, news_2939, news_2848, news_6537, news_703, news_1126, news_4553, news_2392
U5709: news_7147, news_2356, news_5415, news_6528, news_2719, news_4150, news_5639, news_2726, news_7300, news_7098, news_7463, news_7859, news_661, news_8245, news_6038, news_7639, news_3939, news_264, news_6697, news_6058
U2996: news_5423, news_2264, news_7242, news_4680, news_8527, news_1005, news_4595, news_6380, news_7216, news_2860, news_6282, news_2053, news_7627, news_2448, news_1412, news_1217, news_6653, news_792, news_1450, news_217
U3665: news_1185, news_1364, news_420, news_162, news_1013, news_6798, news_5402, news_6796, news_1339, news_988, news_4758, news_8618, news_8036, news_7835, news_7861, news_5379, news_2427, news_1989, news_6770, news_2735
U3858: news_5147, news_7113, news_452, news_1875, news_5816, news_4579, news_6480, news_8365, news_1869, news_4306, news_6542, news_6504, news_748, news_406, news_8308, news_5781, news_2289, news_2910, news_412, news_519
U1646: news_1228, news_3495, news_6639, news_2801, news_3372, news_6115, news_3430, news_1774, news_6437, news_6070, news_766, news_1562, news_8153, news_4145, news_268, news_5359, news_3561, news_4122, news_6189, news_4297
U6560: news_8224, news_5376, news_5691, news_6529, news_4760, news_1117, news_2910, news_2898, news_6050, news_4762, news_1404, news_2151, news_8158, news_6338, news_3484, news_1964, news_224, news_863, news_7587, news_1134
U847: news_7640, news_5266, news_106, news_7049, news_5971, news_7407, news_4707, news_2408, news_8325, news_2870, news_8642, news_907, news_1273, news_1549, news_2512, news_2691, news_4343, news_6778, news_312, news_3949
U5878: news_913, news_4760, news_5111, news_3491, news_710, news_6491, news_7169, news_6890, news_1869, news_7954, news_8014, news_696, news_8278, news_8381, news_2598, news_5865, news_7535, news_8464, news_912, news_2279
U1363: news_7542, news_6309, news_8621, news_537, news_7501, news_1918, news_2748, news_1518, news_2666, news_345, news_2209, news_6061, news_5328, news_338, news_7852, news_6299, news_2787, news_6108, news_7744, news_4700
U2980: news_7103, news_6000, news_2751, news_5464, news_5287, news_6689, news_1118, news_3956, news_7067, news_1890, news_3976, news_5905, news_751, news_2722, news_6438, news_2742, news_7740, news_8189, news_8168, news_2906
U4564: news_6606, news_2585, news_5916, news_3964, news_1025, news_1224, news_6494, news_7728, news_2392, news_7159, news_2339, news_2887, news_1824, news_2538, news_171, news_8018, news_5653, news_5736, news_1896, news_5691
U5165: news_6749, news_2354, news_8294, news_6368, news_3903, news_6226, news_6128, news_2465, news_7135, news_1722, news_4376, news_6338, news_5776, news_7607, news_5068, news_463, news_6178, news_1184, news_6168, news_795
U2379: news_4998, news_214, news_7862, news_2623, news_5299, news_8551, news_5088, news_760, news_6384, news_8331, news_263, news_6309, news_3082, news_2053, news_6710, news_346, news_4033, news_5223, news_6744, news_5093
U4605: news_2802, news_6024, news_5548, news_2095, news_8284, news_6554, news_1820, news_106, news_4375, news_5975, news_7135, news_2587, news_8149, news_8527, news_4044, news_6143, news_1018, news_8085, news_4083, news_1434
U1109: news_2408, news_8049, news_1453, news_7802, news_5470, news_3665, news_4246, news_6411, news_7116, news_3431, news_6554, news_7579, news_6723, news_5802, news_902, news_5111, news_7823, news_2890, news_399, news_6360
U804: news_8049, news_6452, news_720, news_2563, news_5745, news_2904, news_7320, news_7143, news_2383, news_7826, news_6107, news_2841, news_3489, news_447, news_2290, news_172, news_620, news_224, news_5889, news_1608
U2430: news_6147, news_1644, news_5321, news_2538, news_3897, news_3462, news_1137, news_6507, news_4012, news_578, news_1082, news_4651, news_216, news_4551, news_2650, news_5136, news_6480, news_5091, news_1858, news_210
U107: news_358, news_7222, news_5073, news_1450, news_553, news_4353, news_7320, news_1963, news_1382, news_7704, news_1508, news_8284, news_1234, news_2904, news_8511, news_8165, news_7595, news_1174, news_4740, news_8128
U4289: news_1246, news_8224, news_3329, news_1256, news_454, news_7608, news_6196, news_6060, news_861, news_2260, news_209, news_5950, news_1020, news_5516, news_1797, news_6178, news_3460, news_4609, news_8442, news_2024
U484: news_2881, news_2808, news_1590, news_4014, news_8616, news_8344, news_8569, news_7775, news_4367, news_5247, news_580, news_8018, news_5762, news_4353, news_3976, news_4271, news_3888, news_4064, news_5104, news_7792
U1205: news_5121, news_5150, news_8149, news_5398, news_4063, news_6618, news_1955, news_2937, news_2079, news_757, news_5163, news_5537, news_5871, news_3490, news_113, news_5327, news_7071, news_5059, news_5312, news_2050
U2027: news_5276, news_6555, news_4989, news_3489, news_5971, news_4178, news_1971, news_7488, news_2511, news_6619, news_826, news_2848, news_1276, news_8425, news_2076, news_8411, news_8349, news_8609, news_5621, news_1598
U5771: news_1826, news_1410, news_3951, news_6261, news_7221, news_1294, news_1032, news_1759, news_1911, news_1255, news_6766, news_2031, news_1441, news_6711, news_6878, news_6725, news_7856, news_2176, news_7725, news_1730
U3568: news_6275, news_5041, news_1309, news_7354, news_4012, news_8540, news_3952, news_1643, news_8011, news_8386, news_6166, news_6044, news_5332, news_637, news_1820, news_1677, news_8558, news_3944, news_290, news_1224
U5197: news_6391, news_2651, news_7835, news_7172, news_2860, news_6566, news_5676, news_2732, news_8484, news_438, news_4765, news_5652, news_889, news_6107, news_7461, news_8339, news_2654, news_1301, news_2902, news_2800
U4677: news_1382, news_2410, news_1030, news_3963, news_6118, news_2588, news_4734, news_7145, news_4064, news_8561, news_2678, news_5665, news_1036, news_7169, news_2645, news_136, news_5070, news_2934, news_6391, news_383
U2789: news_2939, news_6108, news_7509, news_8284, news_1709, news_2612, news_7656, news_8606, news_1915, news_8119, news_6631, news_8308, news_2410, news_4140, news_2079, news_4684, news_2669, news_6751, news_7636, news_5333
U1542: news_8051, news_388, news_6526, news_1235, news_3903, news_800, news_964, news_4246, news_8311, news_4014, news_6360, news_8446, news_2659, news_364, news_2688, news_6106, news_6625, news_7162, news_7831, news_6621
U2593: news_2726, news_3665, news_7951, news_1163, news_7826, news_5140, news_867, news_2146, news_6158, news_4271, news_4835, news_454, news_524, news_8151, news_457, news_285, news_6220, news_6016, news_1191, news_6521
U4448: news_6273, news_1356, news_5059, news_6548, news_5211, news_1710, news_6719, news_7554, news_7692, news_224, news_5476, news_795, news_5423, news_5723, news_2461, news_5337, news_1216, news_2554, news_6397, news_6025
