U1085: news_887, news_5051, news_608, news_7531, news_5654, news_1367, news_1235, news_4715, news_8189, news_5752, news_6182, news_8439, news_8418, news_909, news_6085, news_6822, news_973, news_8396, news_1269, news_2559
U2391: news_8500, news_5884, news_4727, news_7582, news_2065, news_1139, news_3976, news_8189, news_4237, news_7242, news_7143, news_8026, news_1313, news_8397, news_4350, news_1918, news_1203, news_3359, news_6523, news_5572
U6044: news_3907, news_5884, news_4727, news_6264, news_649, news_7830, news_4722, news_1301, news_5752, news_4681, news_1388, news_6649, news_5652, news_5410, news_487, news_7143, news_4579, news_929, news_2507, news_7740
U908: news_5967, news_8189, news_6052, news_3982, news_1413, news_1164, news_4715, news_5193, news_1291, news_7242, news_6182, news_1831, news_6021, news_4670, news_1593, news_7492, news_6521, news_985, news_4987, news_5
U6346: news_818, news_3947, news_7595, news_5654, news_1870, news_5353, news_7884, news_8189, news_4715, news_5752, news_6772, news_3372, news_3892, news_448, news_6282, news_7670, news_2540, news_1918, news_6182, news_6578
U3297: news_2630, news_5884, news_6228, news_6277, news_5535, news_7800, news_4722, news_150, news_5752, news_8189, news_2018, news_7069, news_6309, news_4271, news_3651, news_5037, news_3997, news_1608, news_2703, news_5954
U14: news_6057, news_2864, news_600, news_6080, news_1322, news_2065, news_1939, news_4715, news_5752, news_8189, news_7101, news_396, news_8607, news_4674, news_6778, news_942, news_2939, news_6583, news_408, news_6322
U3352: news_2527, news_150, news_4616, news_6106, news_6085, news_183, news_6543, news_8189, news_4781, news_7242, news_5474, news_7509, news_782, news_1516, news_8119, news_4978, news_5213, news_7802, news_7085, news_5248
U960: news_8396, news_5654, news_973, news_608, news_5051, news_656, news_3369, news_4715, news_8189, news_5752, news_1269, news_4222, news_8439, news_6279, news_887, news_6803, news_2209, news_5247, news_787, news_925
U5040: news_8581, news_7824, news_6107, news_611, news_470, news_4114, news_8643, news_1301, news_450, news_5752, news_5286, news_8302, news_2869, news_715, news_5936, news_8536, news_401, news_5853, news_3429, news_5255
U3041: news_6521, news_4715, news_1451, news_2084, news_2543, news_8189, news_5193, news_4650, news_1126, news_7242, news_2072, news_449, news_5920, news_5067, news_1016, news_6182, news_7162, news_2554, news_2527, news_7192
U3143: news_6182, news_2824, news_588, news_3982, news_4023, news_102, news_884, news_4715, news_8189, news_7242, news_8597, news_2350, news_2097, news_6601, news_285, news_1831, news_3643, news_4701, news_6323, news_1108
U91: news_999, news_378, news_4350, news_2540, news_7884, news_6476, news_5606, news_4237, news_8189, news_5752, news_6282, news_310, news_1918, news_6676, news_7143, news_687, news_4999, news_3892, news_1347, news_6329
U3066: news_7802, news_5884, news_7884, news_1342, news_2389, news_4616, news_5654, news_150, news_5752, news_1301, news_5508, news_1777, news_1323, news_887, news_6627, news_4589, news_1981, news_4551, news_6078, news_6237
U1235: news_5410, news_796, news_6182, news_4199, news_1870, news_7884, news_5051, news_150, news_8189, news_5752, news_4582, news_6228, news_2529, news_377, news_2686, news_787, news_3953, news_4159, news_6772, news_1269
U1608: news_1413, news_1291, news_6052, news_6182, news_1164, news_7764, news_1477, news_4715, news_8189, news_7242, news_6021, news_985, news_6016, news_1987, news_4740, news_295, news_7083, news_6057, news_4987, news_6581
U1282: news_8479, news_4682, news_1492, news_1601, news_3385, news_446, news_150, news_8189, news_4781, news_7242, news_5248, news_6563, news_1012, news_6607, news_1441, news_2509, news_1781, news_5999, news_5232, news_8444
U1178: news_1675, news_378, news_999, news_6021, news_1217, news_1691, news_2824, news_4237, news_8189, news_7242, news_8026, news_7230, news_5313, news_7587, news_5222, news_5219, news_8500, news_6641, news_1253, news_6182
U3194: news_1831, news_8189, news_6133, news_3982, news_4013, news_1562, news_7112, news_2824, news_4715, news_7242, news_7083, news_7162, news_885, news_5, news_7744, news_7143, news_3945, news_5383, news_7147, news_4827
U1369: news_6221, news_5654, news_6282, news_6085, news_618, news_1235, news_3947, news_150, news_8189, news_7242, news_5984, news_699, news_8418, news_2621, news_7802, news_6822, news_6182, news_588, news_4604, news_6106
U3687: news_2512, news_7112, news_1322, news_1217, news_2065, news_1562, news_5884, news_4083, news_4237, news_4249, news_1673, news_4048, news_838, news_8397, news_7143, news_8607, news_5572, news_5222, news_5351, news_6778
U4903: news_8634, news_8308, news_482, news_2616, news_5197, news_6277, news_7834, news_5752, news_1301, news_4681, news_6568, news_2718, news_1459, news_6158, news_6780, news_2459, news_6139, news_5103, news_2241, news_1342
U5155: news_2107, news_4103, news_2653, news_7664, news_611, news_4616, news_150, news_5051, news_8189, news_5752, news_7049, news_5768, news_1663, news_6043, news_7336, news_6750, news_338, news_342, news_5845, news_1086
U1262: news_6579, news_7212, news_3940, news_412, news_2013, news_5484, news_482, news_1301, news_4681, news_5752, news_4843, news_7589, news_6394, news_4051, news_5039, news_2553, news_7516, news_6094, news_6023, news_6526
U4607: news_2224, news_211, news_1969, news_1504, news_1691, news_6659, news_5484, news_4681, news_1301, news_5752, news_1205, news_1378, news_6187, news_5323, news_2300, news_1253, news_5313, news_6563, news_1217, news_1953
U1016: news_5032, news_2281, news_1953, news_1291, news_1234, news_4616, news_6205, news_150, news_5752, news_8189, news_1504, news_6573, news_6563, news_6619, news_7074, news_5687, news_6187, news_6802, news_6608, news_2286
U3950: news_2389, news_454, news_5070, news_5907, news_5564, news_7764, news_1291, news_4681, news_1301, news_5752, news_5422, news_2459, news_2870, news_1706, news_732, news_6107, news_887, news_1663, news_2661, news_6561
U2236: news_1675, news_378, news_6502, news_6021, news_1691, news_130, news_5606, news_4237, news_5752, news_1301, news_1593, news_5222, news_5219, news_2512, news_6057, news_6550, news_6365, news_4198, news_2887, news_5372
U601: news_4271, news_5884, news_2123, news_4199, news_1925, news_5654, news_6148, news_8189, news_4715, news_5752, news_3956, news_3953, news_4159, news_2540, news_1918, news_6054, news_4959, news_3964, news_4765, news_6556
U1361: news_6619, news_2281, news_4616, news_6085, news_5474, news_4263, news_150, news_8189, news_7824, news_5752, news_6106, news_2455, news_973, news_5768, news_8418, news_6108, news_7802, news_4671, news_5213, news_4978
U871: news_5971, news_5606, news_1703, news_2624, news_1631, news_1675, news_360, news_5752, news_1301, news_4681, news_4648, news_6314, news_2887, news_2378, news_556, news_7099, news_8500, news_1729, news_5268, news_2491
U5283: news_5572, news_7112, news_5351, news_1925, news_5773, news_4597, news_5884, news_4083, news_8189, news_4715, news_7143, news_4024, news_2512, news_8153, news_6479, news_3939, news_4045, news_6080, news_1913, news_6088
U6132: news_6133, news_7112, news_1492, news_3982, news_1562, news_4013, news_8189, news_4715, news_5606, news_7242, news_6070, news_1831, news_6521, news_5187, news_2918, news_7822, news_2388, news_1911, news_7162, news_1283
U1985: news_4284, news_5884, news_6061, news_1728, news_4722, news_7078, news_608, news_150, news_8189, news_5752, news_5074, news_5694, news_7116, news_6051, news_7566, news_4379, news_1663, news_1706, news_4758, news_2436
U2762: news_6701, news_150, news_1072, news_2281, news_6085, news_1461, news_4616, news_5051, news_8189, news_5752, news_6668, news_6620, news_887, news_8512, news_6547, news_4978, news_4367, news_6619, news_5636, news_7802
U2786: news_4007, news_360, news_1037, news_1675, news_7812, news_7212, news_1631, news_1301, news_4083, news_4681, news_1466, news_1471, news_1656, news_7099, news_5180, news_2538, news_4579, news_7069, news_7226, news_7680
U1060: news_6493, news_4722, news_7069, news_173, news_6148, news_1631, news_5884, news_5752, news_1301, news_4681, news_5410, news_2151, news_2018, news_5652, news_8340, news_7627, news_7475, news_8552, news_4727, news_5106
U3670: news_6539, news_5884, news_4199, news_7656, news_6476, news_649, news_482, news_1301, news_5752, news_4681, news_2553, news_8385, news_1653, news_7589, news_6364, news_6324, news_6394, news_929, news_1703, news_4865
U5476: news_608, news_5654, news_6106, news_7802, news_1367, news_5987, news_8189, news_4715, news_3947, news_5752, news_6822, news_887, news_5213, news_8418, news_7085, news_7509, news_973, news_6151, news_4616, news_5765
U4361: news_6182, news_8189, news_6665, news_2107, news_7157, news_5626, news_2281, news_4715, news_2824, news_7242, news_8026, news_6085, news_2350, news_5768, news_5859, news_4303, news_782, news_1831, news_6468, news_909
U1055: news_1918, news_3947, news_6092, news_5654, news_6148, news_7627, news_7939, news_4715, news_8189, news_5752, news_448, news_2553, news_3372, news_6686, news_6137, news_7595, news_7811, news_5625, news_6168, news_7119
U1067: news_8512, news_8189, news_5067, news_1367, news_6665, news_5654, news_999, news_5051, news_4715, news_7242, news_2097, news_6182, news_7383, news_4671, news_3905, news_5929, news_2527, news_6279, news_5474, news_8119
U1674: news_3948, news_5884, news_6686, news_1925, news_6148, news_796, news_4199, news_5752, news_4715, news_8189, news_2018, news_2553, news_5665, news_6092, news_7475, news_277, news_2529, news_6158, news_4159, news_443
U2371: news_818, news_5606, news_2540, news_5654, news_6476, news_7884, news_5353, news_8189, news_4715, news_5752, news_7143, news_2447, news_1918, news_6772, news_5945, news_4672, news_3956, news_2123, news_3948, news_7811
U2396: news_6479, news_8189, news_6080, news_7582, news_3976, news_4013, news_3982, news_195, news_4715, news_7242, news_1492, news_2896, news_849, news_1339, news_1562, news_5351, news_4024, news_8607, news_2509, news_5773
U2702: news_2512, news_1073, news_1313, news_1675, news_2065, news_6476, news_5884, news_4083, news_1301, news_4237, news_6070, news_4648, news_4007, news_7143, news_7680, news_6545, news_6502, news_6602, news_6313, news_7421
U733: news_4670, news_1244, news_1504, news_8479, news_1234, news_6205, news_130, news_4715, news_5752, news_8189, news_6573, news_2255, news_1097, news_5441, news_1441, news_6538, news_2616, news_6502, news_5372, news_7074
U3305: news_868, news_5884, news_5654, news_6476, news_2123, news_4199, news_608, news_5752, news_8189, news_4715, news_6748, news_4998, news_6023, news_1222, news_7656, news_6117, news_7670, news_3948, news_887, news_6686
U2253: news_5916, news_8479, news_980, news_999, news_5682, news_4263, news_4140, news_8189, news_4715, news_5752, news_6388, news_2540, news_4269, news_7492, news_2098, news_1943, news_1407, news_4682, news_4001, news_4900
U3942: news_7531, news_5654, news_1925, news_7637, news_5353, news_649, news_5884, news_4083, news_8189, news_4715, news_4672, news_6476, news_6182, news_7670, news_6092, news_7656, news_8037, news_3948, news_7919, news_6582
U5726: news_1918, news_5884, news_7570, news_6476, news_3982, news_7800, news_6666, news_4715, news_8189, news_5752, news_7143, news_3892, news_2151, news_1313, news_7582, news_7083, news_7744, news_3359, news_1696, news_7747
U1432: news_608, news_6315, news_8439, news_5765, news_4727, news_1693, news_2824, news_4715, news_5752, news_1301, news_787, news_2686, news_8552, news_6279, news_7570, news_1929, news_3643, news_7788, news_611, news_7573
U660: news_6608, news_150, news_2281, news_7664, news_6619, news_4263, news_4616, news_7824, news_8189, news_5752, news_8299, news_5213, news_973, news_1516, news_8292, news_3997, news_6668, news_6474, news_2527, news_8529
U1664: news_6897, news_150, news_175, news_1029, news_6085, news_7764, news_376, news_1291, news_8189, news_5752, news_2361, news_2455, news_2653, news_4701, news_8418, news_3927, news_5474, news_689, news_6468, news_342
U5011: news_5654, news_2540, news_1918, news_1367, news_6085, news_4616, news_8189, news_3947, news_4715, news_5752, news_6106, news_7811, news_6772, news_887, news_6686, news_8418, news_973, news_2621, news_7670, news_2024
U3020: news_5248, news_4781, news_2026, news_5563, news_1601, news_8643, news_264, news_7823, news_4249, news_7242, news_2527, news_8159, news_1347, news_7535, news_782, news_889, news_8119, news_1314, news_982, news_5990
U3869: news_6706, news_7112, news_5606, news_3538, news_1139, news_7131, news_8007, news_4237, news_4083, news_4249, news_2910, news_1176, news_466, news_1141, news_7949, news_207, news_2561, news_5773, news_2543, news_806
U5864: news_6516, news_150, news_1693, news_1289, news_6085, news_2281, news_1461, news_3947, news_8189, news_5752, news_1516, news_2338, news_2609, news_6037, news_1184, news_6627, news_8459, news_6619, news_6108, news_2621
U3316: news_6070, news_4140, news_4597, news_5572, news_5773, news_6476, news_6543, news_5752, news_4715, news_8189, news_2098, news_4024, news_4269, news_4001, news_1354, news_687, news_2561, news_7143, news_7474, news_5723
U4085: news_6573, news_1291, news_6147, news_1691, news_8479, news_748, news_1412, news_150, news_8189, news_5752, news_1205, news_6187, news_6570, news_7074, news_5323, news_5074, news_4979, news_6823, news_2609, news_743
U4758: news_1253, news_7824, news_1693, news_1145, news_1969, news_4304, news_2281, news_150, news_8189, news_5752, news_6573, news_1777, news_8500, news_7336, news_5621, news_1085, news_8475, news_6823, news_6619, news_7074
U4886: news_1461, news_8409, news_6484, news_892, news_608, news_1693, news_150, news_5051, news_8189, news_5752, news_1958, news_6249, news_2548, news_6245, news_5641, news_2298, news_6561, news_6601, news_312, news_6556
U5328: news_8475, news_211, news_656, news_5032, news_1969, news_1693, news_8479, news_150, news_8189, news_7242, news_5323, news_6563, news_2609, news_7597, news_5768, news_6823, news_875, news_1300, news_4304, news_1085
U2007: news_8119, news_7824, news_2337, news_608, news_8643, news_1508, news_4114, news_999, news_8189, news_5752, news_2666, news_7469, news_1516, news_1097, news_7216, news_2338, news_7143, news_8512, news_5816, news_8411
U3863: news_982, news_5606, news_1139, news_8007, news_1799, news_2022, news_4237, news_2474, news_4249, news_4083, news_1347, news_5412, news_7099, news_5268, news_4680, news_6794, news_8611, news_5249, news_1484, news_7535
U5623: news_6516, news_2824, news_6665, news_2350, news_7764, news_4023, news_5193, news_8189, news_4715, news_7242, news_6182, news_4670, news_5859, news_5768, news_2338, news_6085, news_782, news_2107, news_909, news_1831
U6117: news_7509, news_4715, news_7085, news_1135, news_6543, news_6798, news_5626, news_7824, news_8189, news_7242, news_6323, news_6645, news_5299, news_145, news_1781, news_5074, news_2343, news_5323, news_6563, news_6528
U6579: news_2455, news_8189, news_5916, news_6665, news_2281, news_1367, news_5469, news_4715, news_5606, news_5752, news_8284, news_5945, news_2107, news_4574, news_6874, news_2024, news_6543, news_2621, news_4350, news_909
U2442: news_6563, news_7824, news_482, news_4682, news_4684, news_4616, news_649, news_5752, news_150, news_1301, news_6615, news_7537, news_1459, news_5119, news_6423, news_1777, news_8292, news_8536, news_7693, news_6668
U95: news_7802, news_150, news_4616, news_2107, news_6085, news_2281, news_3895, news_8189, news_7824, news_5752, news_782, news_5213, news_7509, news_1953, news_5474, news_5768, news_6106, news_6645, news_5119, news_5248
U278: news_1244, news_6775, news_6798, news_7537, news_911, news_1969, news_4237, news_7823, news_4249, news_7242, news_160, news_7460, news_2026, news_8500, news_720, news_264, news_5248, news_6598, news_1441, news_449
U3801: news_5299, news_150, news_6619, news_8479, news_7664, news_4616, news_3895, news_7824, news_8189, news_5752, news_6608, news_5248, news_5119, news_7509, news_5032, news_6563, news_7127, news_1686, news_1407, news_7082
U5752: news_8292, news_3947, news_3940, news_4727, news_482, news_7664, news_4616, news_150, news_8189, news_5752, news_6394, news_5765, news_2686, news_6580, news_787, news_7589, news_8439, news_7159, news_8552, news_4222
U2671: news_2616, news_4722, news_1459, news_2301, news_4684, news_1854, news_7824, news_4681, news_1301, news_5752, news_5971, news_2241, news_6563, news_2224, news_5024, news_2197, news_2231, news_6360, news_1118, news_2164
U285: news_1608, news_4722, news_6526, news_2065, news_173, news_536, news_5884, news_8189, news_150, news_4083, news_3953, news_7109, news_377, news_1918, news_868, news_2968, news_2151, news_4051, news_6748, news_6241
U750: news_699, news_3947, news_6168, news_7627, news_1235, news_5654, news_6665, news_8189, news_4715, news_7242, news_3964, news_4126, news_8396, news_2540, news_4632, news_448, news_7744, news_1831, news_6117, news_887
U6342: news_999, news_378, news_7230, news_1354, news_2084, news_1562, news_5606, news_4237, news_8189, news_4083, news_687, news_6070, news_985, news_8269, news_2633, news_2512, news_6021, news_6550, news_3885, news_6744
U3244: news_6137, news_7119, news_5967, news_109, news_1720, news_102, news_8189, news_4715, news_5606, news_7242, news_6092, news_2133, news_5566, news_2535, news_285, news_6578, news_6265, news_8363, news_6822, news_1863
U4642: news_1925, news_5884, news_6078, news_6178, news_4199, news_7800, news_8468, news_4083, news_4715, news_8189, news_4219, news_4959, news_2630, news_1324, news_4126, news_6309, news_1596, news_4802, news_6061, news_6639
U4188: news_6315, news_2870, news_6802, news_611, news_5884, news_5197, news_7675, news_1301, news_4681, news_5752, news_1468, news_8404, news_7810, news_2764, news_2548, news_5331, news_2241, news_2345, news_6439, news_8579
U736: news_4159, news_5606, news_5353, news_5449, news_1925, news_5654, news_229, news_8189, news_5752, news_4715, news_818, news_2971, news_711, news_2146, news_3890, news_3956, news_6593, news_5572, news_7143, news_1599
U246: news_2512, news_454, news_7143, news_1691, news_7800, news_5197, news_5884, news_5752, news_1301, news_4715, news_2151, news_1313, news_6502, news_4064, news_6057, news_980, news_6602, news_7570, news_2679, news_2300
U2937: news_6085, news_8479, news_6516, news_4263, news_5032, news_999, news_7824, news_150, news_8189, news_5752, news_390, news_8265, news_4303, news_2530, news_6576, news_7587, news_5474, news_6796, news_8453, news_824
U571: news_3372, news_8189, news_4582, news_4727, news_5654, news_608, news_1235, news_3947, news_4715, news_5752, news_6578, news_2559, news_1918, news_7670, news_5625, news_7637, news_2024, news_6468, news_6092, news_6748
U4373: news_2540, news_2573, news_6182, news_618, news_174, news_6085, news_3947, news_8189, news_4715, news_7242, news_6168, news_6221, news_2621, news_7802, news_699, news_6106, news_7531, news_6822, news_7670, news_6282
U5295: news_3982, news_2824, news_6182, news_885, news_4013, news_1562, news_7112, news_4715, news_8189, news_7242, news_7083, news_3953, news_7744, news_1831, news_5161, news_1918, news_6178, news_6092, news_7637, news_6054
U6544: news_5566, news_378, news_8363, news_1413, news_8007, news_2543, news_5606, news_4237, news_7242, news_4249, news_7660, news_6550, news_2633, news_6021, news_4579, news_1332, news_5801, news_2348, news_821, news_1285
U771: news_6620, news_150, news_588, news_4616, news_6014, news_183, news_8409, news_8189, news_4781, news_7242, news_6719, news_7802, news_1686, news_6645, news_7082, news_5422, news_5267, news_4367, news_7085, news_6528
U3604: news_5967, news_5606, news_6044, news_1720, news_1218, news_130, news_4715, news_571, news_8189, news_4083, news_6791, news_6050, news_2769, news_164, news_6780, news_5875, news_5999, news_2022, news_6653, news_1987
U749: news_6309, news_211, news_2624, news_1631, news_2616, news_1854, news_4722, news_1301, news_4681, news_5752, news_1777, news_6071, news_8503, news_2301, news_6563, news_7114, news_1729, news_4648, news_1378, news_7074
U2514: news_7226, news_2474, news_5971, news_8007, news_1488, news_1139, news_5606, news_5752, news_1301, news_4237, news_5268, news_987, news_5381, news_2739, news_813, news_4648, news_2378, news_8621, news_4019, news_2521
U4856: news_7664, news_8479, news_2606, news_5067, news_656, news_3369, news_7824, news_150, news_8189, news_7242, news_6563, news_1314, news_3638, news_644, news_1888, news_752, news_165, news_4350, news_4682, news_7535
U6585: news_1339, news_3976, news_6566, news_6033, news_140, news_8189, news_1235, news_4715, news_195, news_7242, news_6080, news_5, news_6082, news_5773, news_7530, news_3494, news_5330, news_5351, news_6555, news_849
U5753: news_7492, news_557, news_4284, news_3982, news_4023, news_6085, news_2824, news_150, news_8189, news_7242, news_1184, news_5422, news_7336, news_7531, news_1289, news_2161, news_5954, news_6221, news_6037, news_6327
U3752: news_1178, news_4629, news_7921, news_6890, news_8007, news_7090, news_1291, news_8643, news_1301, news_5752, news_1981, news_5327, news_3935, news_8616, news_1702, news_5163, news_1300, news_7118, news_6471, news_126
U2150: news_2672, news_1291, news_6277, news_1407, news_4616, news_649, news_482, news_150, news_5752, news_8189, news_6633, news_6615, news_6476, news_7308, news_6106, news_5119, news_868, news_1686, news_3997, news_5032
U4474: news_1092, news_5884, news_2574, news_5197, news_1322, news_8468, news_1675, news_4083, news_1301, news_4715, news_7659, news_759, news_7143, news_1404, news_7399, news_2692, news_1937, news_1929, news_1656, news_6264
U5709: news_6003, news_3947, news_6117, news_1870, news_6148, news_5781, news_5654, news_8189, news_4715, news_4083, news_6182, news_8633, news_5161, news_6772, news_7531, news_6556, news_3894, news_7637, news_7627, news_1152
U2996: news_7802, news_8189, news_1523, news_6106, news_4616, news_6014, news_2281, news_4715, news_4781, news_5752, news_4978, news_8119, news_6620, news_973, news_183, news_2527, news_2455, news_7509, news_8512, news_2621
U3665: news_6023, news_5884, news_4684, news_4802, news_4199, news_4722, news_7834, news_5752, news_4715, news_8189, news_2718, news_6563, news_868, news_1163, news_6615, news_3997, news_5299, news_2231, news_1459, news_5119
U3858: news_7509, news_150, news_4616, news_6619, news_8479, news_4263, news_1985, news_7824, news_8189, news_5752, news_2527, news_7802, news_8405, news_2530, news_5128, news_6620, news_5248, news_1806, news_2463, news_6773
U1646: news_5143, news_1244, news_6798, news_7537, news_1969, news_8643, news_7904, news_376, news_4249, news_7242, news_5323, news_8092, news_1496, news_8355, news_2026, news_268, news_5354, news_5153, news_743, news_7509
U6560: news_5694, news_2824, news_7531, news_1693, news_656, news_4722, news_6085, news_150, news_8189, news_5752, news_4219, news_5032, news_1953, news_4126, news_7711, news_3997, news_6023, news_5626, news_2350, news_7047
U847: news_999, news_6543, news_4350, news_6665, news_2107, news_8189, news_3967, news_4237, news_4781, news_7242, news_6182, news_5248, news_8026, news_782, news_5768, news_4303, news_6085, news_2455, news_1831, news_8475
U5878: news_6158, news_8308, news_4980, news_6277, news_8627, news_841, news_4993, news_1301, news_5752, news_4681, news_2876, news_2133, news_1444, news_1305, news_2553, news_7821, news_1720, news_4159, news_277, news_7740
U1363: news_6021, news_378, news_1593, news_1675, news_1413, news_999, news_2824, news_4237, news_4249, news_7242, news_991, news_6057, news_6261, news_6602, news_1911, news_1492, news_985, news_7597, news_295, news_5118
U2980: news_7659, news_5884, news_1085, news_656, news_2065, news_608, news_4190, news_4715, news_8189, news_5752, news_5323, news_1217, news_5074, news_6509, news_1205, news_6361, news_1929, news_8046, news_6639, news_6804
U4564: news_7492, news_482, news_8292, news_130, news_1291, news_649, news_6476, news_5752, news_4715, news_8189, news_1407, news_2098, news_727, news_5870, news_980, news_5916, news_1476, news_1943, news_932, news_6770
U5165: news_8625, news_150, news_7085, news_656, news_608, news_4616, news_8409, news_3947, news_8189, news_7242, news_588, news_5474, news_5213, news_7802, news_2337, news_1108, news_6814, news_5267, news_5074, news_7167
U2379: news_7085, news_5193, news_1781, news_1135, news_183, news_4715, news_8189, news_2809, news_3947, news_7242, news_588, news_5330, news_1492, news_6323, news_411, news_6082, news_6601, news_5768, news_5, news_5251
U4605: news_5143, news_211, news_6645, news_6219, news_1084, news_6085, news_7904, news_8643, news_8189, news_7242, news_6719, news_1013, news_268, news_4074, news_4197, news_6775, news_5474, news_5462, news_1220, news_170
U1109: news_6822, news_8189, news_2540, news_1367, news_5654, news_6085, news_5353, news_4715, news_5051, news_7242, news_8119, news_909, news_6182, news_7608, news_2024, news_1599, news_6578, news_4204, news_2455, news_6874
U804: news_4204, news_3947, news_6085, news_6221, news_2382, news_1367, news_2573, news_4715, news_8189, news_7242, news_8119, news_258, news_8439, news_8418, news_699, news_2527, news_5901, news_8405, news_7802, news_8512
U2430: news_5248, news_4781, news_5563, news_2026, news_4237, news_1601, news_911, news_8189, news_7823, news_7242, news_982, news_889, news_1314, news_1347, news_4350, news_2455, news_449, news_782, news_7535, news_5990
U107: news_973, news_4715, news_8396, news_608, news_5654, news_1523, news_4616, news_8189, news_1291, news_5752, news_909, news_980, news_6279, news_5859, news_2621, news_7802, news_2024, news_8284, news_6661, news_4303
U4289: news_2107, news_2281, news_8026, news_6665, news_999, news_1367, news_8189, news_4715, news_7824, news_7242, news_782, news_2455, news_6676, news_4303, news_2350, news_759, news_4350, news_5768, news_6085, news_5626
U484: news_8096, news_4114, news_6797, news_1969, news_656, news_130, news_4715, news_5797, news_8189, news_5752, news_7778, news_3951, news_2738, news_5069, news_1929, news_7660, news_6323, news_2535, news_5385, news_5299
U1205: news_1831, news_3947, news_588, news_6085, news_1367, news_5193, news_1235, news_8189, news_4715, news_7242, news_2350, news_2097, news_4701, news_6468, news_7083, news_6601, news_5929, news_4604, news_2024, news_8098
U2027: news_4222, news_2281, news_8405, news_5051, news_4616, news_7884, news_3927, news_150, news_8189, news_5752, news_8439, news_8119, news_2527, news_7492, news_7239, news_4758, news_6738, news_6576, news_5415, news_1516
U5771: news_2667, news_3947, news_4582, news_6395, news_4375, news_6085, news_163, news_150, news_8189, news_7242, news_2625, news_2024, news_5424, news_588, news_1863, news_6578, news_4604, news_5625, news_8192, news_8396
U3568: news_3945, news_3947, news_4582, news_4727, news_5654, news_5353, news_6148, news_8189, news_4715, news_7242, news_2553, news_3372, news_6240, news_3948, news_6578, news_5625, news_7818, news_8098, news_4204, news_6168
U5197: news_2241, news_211, news_4722, news_4199, news_309, news_1854, news_6025, news_4681, news_1301, news_5752, news_1163, news_1777, news_8265, news_2197, news_2231, news_8594, news_5313, news_6158, news_5037, news_1953
U4677: news_608, news_557, news_7081, news_4715, news_6259, news_5987, news_163, news_1291, news_8189, news_5752, news_2559, news_6654, news_961, news_6060, news_7119, news_3198, news_6822, news_8379, news_1922, news_2098
U2789: news_5484, news_4722, news_6588, news_1342, news_6277, news_1969, news_5884, news_4681, news_1301, news_5752, news_720, news_6023, news_7143, news_3891, news_7399, news_1203, news_1626, news_6264, news_5197, news_7656
U1542: news_6182, news_8189, news_2024, news_6085, news_1367, news_5193, news_5353, news_4781, news_4715, news_7242, news_8119, news_3945, news_5067, news_2540, news_5, news_191, news_6665, news_8098, news_5346, news_5929
U2593: news_5999, news_6543, news_6780, news_1985, news_5469, news_3563, news_2317, news_8189, news_4237, news_7242, news_5916, news_8405, news_2098, news_5875, news_5785, news_5095, news_5328, news_397, news_2626, news_1395
